,PLAYER_NAME,season_x,STL,BLK
230,Paul George,2017,1.5866666666666667,0.36
231,Paul Millsap,2017,1.3043478260869565,0.8985507246376812
232,Paul Pierce,2017,0.16,0.2
233,Rajon Rondo,2017,1.434782608695652,0.15942028985507245
234,Rakeem Christmas,2017,0.10344827586206896,0.20689655172413793
235,Ramon Sessions,2017,0.54,0.06
236,Rashad Vaughn,2017,0.4634146341463415,0.24390243902439024
237,Raul Neto,2017,0.525,0.125
238,Raymond Felton,2017,0.825,0.275
239,Reggie Bullock,2017,0.5806451612903226,0.0967741935483871
240,Reggie Jackson,2017,0.6730769230769231,0.09615384615384616
241,Richard Jefferson,2017,0.3291139240506329,0.12658227848101267
242,Richaun Holmes,2017,0.7368421052631579,0.9649122807017544
243,Ricky Rubio,2017,1.7066666666666668,0.13333333333333333
244,Robert Covington,2017,1.8955223880597014,1.0298507462686568
245,Robin Lopez,2017,0.2222222222222222,1.4444444444444444
246,Rodney Hood,2017,0.6440677966101694,0.1864406779661017
247,Rodney Stuckey,2017,0.41025641025641024,0.0
248,Rondae Hollis-Jefferson,2017,1.0512820512820513,0.5641025641025641
249,Ronnie Price,2017,0.7857142857142857,0.07142857142857142
250,Rudy Gay,2017,1.4666666666666666,0.8666666666666667
251,Rudy Gobert,2017,0.6049382716049383,2.6419753086419755
252,Russell Westbrook,2017,1.6296296296296295,0.38271604938271603
253,Ryan Anderson,2017,0.4305555555555556,0.19444444444444445
254,Ryan Kelly,2017,0.25,0.3125
255,Salah Mejri,2017,0.4383561643835616,0.8356164383561644
256,Sasha Vujacic,2017,0.30952380952380953,0.047619047619047616
257,Seth Curry,2017,1.1285714285714286,0.1
258,Shabazz Muhammad,2017,0.28205128205128205,0.07692307692307693
259,Shabazz Napier,2017,0.6037735849056604,0.03773584905660377
260,Shaun Livingston,2017,0.5,0.2631578947368421
261,Solomon Hill,2017,0.9,0.4
262,Spencer Dinwiddie,2017,0.7457627118644068,0.3898305084745763
263,Stanley Johnson,2017,0.7272727272727273,0.3116883116883117
264,Stephen Curry,2017,1.7974683544303798,0.21518987341772153
265,Steven Adams,2017,1.1125,0.975
266,T.J. Warren,2017,1.1515151515151516,0.5909090909090909
267,Tarik Black,2017,0.43283582089552236,0.6567164179104478
268,Terry Rozier,2017,0.6081081081081081,0.14864864864864866
269,Thabo Sefolosha,2017,1.5483870967741935,0.5
270,Thaddeus Young,2017,1.527027027027027,0.3918918918918919
271,Thomas Robinson,2017,0.5416666666666666,0.1875
272,Tiago Splitter,2017,0.125,0.125
273,Tim Hardaway Jr.,2017,0.6962025316455697,0.189873417721519
274,Timofey Mozgov,2017,0.2962962962962963,0.5740740740740741
275,Toney Douglas,2017,0.75,0.20833333333333334
276,Tony Allen,2017,1.619718309859155,0.4084507042253521
277,Tony Parker,2017,0.5396825396825397,0.031746031746031744
278,Tony Snell,2017,0.6875,0.175
279,Trevor Ariza,2017,1.8375,0.25
280,Trevor Booker,2017,1.056338028169014,0.39436619718309857
281,Trey Burke,2017,0.19298245614035087,0.08771929824561403
282,Trey Lyles,2017,0.36619718309859156,0.28169014084507044
283,Tristan Thompson,2017,0.5,1.0769230769230769
284,Troy Daniels,2017,0.29850746268656714,0.05970149253731343
285,Tyler Johnson,2017,1.1506849315068493,0.6027397260273972
286,Tyler Zeller,2017,0.13725490196078433,0.4117647058823529
287,Tyson Chandler,2017,0.7021276595744681,0.5106382978723404
288,Tyus Jones,2017,0.8,0.08333333333333333
289,Udonis Haslem,2017,0.375,0.0625
290,Victor Oladipo,2017,1.164179104477612,0.31343283582089554
291,Vince Carter,2017,0.821917808219178,0.4931506849315068
292,Wayne Ellington,2017,0.5645161290322581,0.06451612903225806
293,Wesley Johnson,2017,0.4264705882352941,0.4411764705882353
294,Wesley Matthews,2017,1.0547945205479452,0.2054794520547945
295,Will Barton,2017,0.8,0.4666666666666667
296,Willie Cauley-Stein,2017,0.7066666666666667,0.5866666666666667
297,Willie Reed,2017,0.2535211267605634,0.6619718309859155
298,Zach LaVine,2017,0.8723404255319149,0.2127659574468085
299,Zach Randolph,2017,0.5205479452054794,0.136986301369863
300,Zaza Pachulia,2017,0.8428571428571429,0.4714285714285714
301,Aaron Brooks,2018,0.1875,0.0
302,Aaron Gordon,2018,1.0172413793103448,0.7758620689655172
303,Adreian Payne,2018,0.4,0.0
304,Al Horford,2018,0.5972222222222222,1.0833333333333333
305,Al Jefferson,2018,0.4444444444444444,0.6388888888888888
306,Al-Farouq Aminu,2018,1.144927536231884,0.5797101449275363
307,Alan Williams,2018,1.0,0.2
308,Alec Burks,2018,0.578125,0.125
309,Alex Abrines,2018,0.5066666666666667,0.10666666666666667
310,Alex Len,2018,0.391304347826087,0.8840579710144928
311,Allen Crabbe,2018,0.6266666666666667,0.4666666666666667
312,Amir Johnson,2018,0.6081081081081081,0.5945945945945946
313,Andre Drummond,2018,1.4615384615384615,1.6282051282051282
314,Andre Iguodala,2018,0.84375,0.59375
315,Andre Roberson,2018,1.1538461538461537,0.8974358974358975
316,Andrew Harrison,2018,0.6785714285714286,0.4642857142857143
317,Andrew Wiggins,2018,1.1097560975609757,0.6219512195121951
318,Anthony Davis,2018,1.5333333333333334,2.5733333333333333
319,Anthony Tolliver,2018,0.4050632911392405,0.26582278481012656
320,Aron Baynes,2018,0.2716049382716049,0.6296296296296297
321,Arron Afflalo,2018,0.07547169811320754,0.16981132075471697
322,Austin Rivers,2018,1.2131147540983607,0.26229508196721313
323,Ben McLemore,2018,0.6785714285714286,0.26785714285714285
324,Bismack Biyombo,2018,0.25609756097560976,1.1585365853658536
325,Bobby Portis,2018,0.684931506849315,0.3150684931506849
326,Bradley Beal,2018,1.170731707317073,0.43902439024390244
327,Brandon Ingram,2018,0.7627118644067796,0.7288135593220338
328,Brook Lopez,2018,0.40540540540540543,1.3243243243243243
329,Bryn Forbes,2018,0.35,0.025
330,CJ McCollum,2018,0.9506172839506173,0.43209876543209874
331,CJ Miles,2018,0.5285714285714286,0.3
332,Caris LeVert,2018,1.1549295774647887,0.30985915492957744
333,Carmelo Anthony,2018,0.6025641025641025,0.6282051282051282
334,Chandler Parsons,2018,0.5,0.3055555555555556
335,Cheick Diallo,2018,0.21153846153846154,0.40384615384615385
336,Chinanu Onuaku,2018,0.0,0.0
337,Chris Paul,2018,1.6551724137931034,0.2413793103448276
338,Clint Capela,2018,0.7837837837837838,1.8513513513513513
339,Cody Zeller,2018,0.42424242424242425,0.6363636363636364
340,Cory Joseph,2018,0.975609756097561,0.21951219512195122
341,Courtney Lee,2018,1.0526315789473684,0.2236842105263158
342,Cristiano Felicio,2018,0.2909090909090909,0.2
343,D'Angelo Russell,2018,0.75,0.3541666666666667
344,D.J. Augustin,2018,0.72,0.0
345,Damian Jones,2018,0.06666666666666667,0.2
346,Damian Lillard,2018,1.0547945205479452,0.3698630136986301
347,Danilo Gallinari,2018,0.6190476190476191,0.47619047619047616
348,Danny Green,2018,0.9,1.1428571428571428
349,Dante Exum,2018,0.5714285714285714,0.21428571428571427
350,Dario Saric,2018,0.6538461538461539,0.2564102564102564
351,Darrell Arthur,2018,0.42105263157894735,0.15789473684210525
352,Darren Collison,2018,1.3333333333333333,0.21739130434782608
353,Darrun Hilliard,2018,0.14285714285714285,0.0
354,David Nwaba,2018,0.8428571428571429,0.4142857142857143
355,David West,2018,0.6438356164383562,1.0273972602739727
356,Davis Bertans,2018,0.33766233766233766,0.36363636363636365
357,DeAndre Jordan,2018,0.5064935064935064,0.9090909090909091
358,DeAndre' Bembry,2018,0.8076923076923077,0.46153846153846156
359,DeMar DeRozan,2018,1.0625,0.275
360,DeMarre Carroll,2018,0.8082191780821918,0.410958904109589
361,Dejounte Murray,2018,1.1975308641975309,0.38271604938271603
362,Delon Wright,2018,1.0434782608695652,0.4782608695652174
363,Dennis Schroder,2018,1.0746268656716418,0.08955223880597014
364,Denzel Valentine,2018,0.8441558441558441,0.14285714285714285
365,Derrick Favors,2018,0.7012987012987013,1.0649350649350648
366,Devin Booker,2018,0.8703703703703703,0.25925925925925924
367,Dewayne Dedmon,2018,0.6451612903225806,0.8225806451612904
368,Deyonta Davis,2018,0.24193548387096775,0.6290322580645161
369,Dion Waiters,2018,0.7666666666666667,0.3
370,Dirk Nowitzki,2018,0.5584415584415584,0.5844155844155844
371,Domantas Sabonis,2018,0.5405405405405406,0.43243243243243246
372,Dorian Finney-Smith,2018,0.47619047619047616,0.19047619047619047
373,Dragan Bender,2018,0.2682926829268293,0.6463414634146342
374,Draymond Green,2018,1.3571428571428572,1.3
375,Dwight Howard,2018,0.5925925925925926,1.617283950617284
376,Dwight Powell,2018,0.8481012658227848,0.4050632911392405
377,E'Twaun Moore,2018,0.9634146341463414,0.14634146341463414
378,Ed Davis,2018,0.41025641025641024,0.6666666666666666
379,Eric Gordon,2018,0.6376811594202898,0.391304347826087
380,Evan Fournier,2018,0.8245614035087719,0.2807017543859649
381,Evan Turner,2018,0.5949367088607594,0.3670886075949367
382,Frank Kaminsky,2018,0.45569620253164556,0.24050632911392406
383,Fred VanVleet,2018,0.8947368421052632,0.25
384,Garrett Temple,2018,0.8769230769230769,0.4153846153846154
385,Gary Harris,2018,1.8208955223880596,0.22388059701492538
386,Gerald Green,2018,0.5853658536585366,0.36585365853658536
387,Giannis Antetokounmpo,2018,1.4533333333333334,1.4133333333333333
388,Glenn Robinson III,2018,0.5652173913043478,0.043478260869565216
389,Goran Dragic,2018,0.84,0.16
390,Gordon Hayward,2018,0.0,0.0
391,Gorgui Dieng,2018,0.569620253164557,0.4936708860759494
392,Harrison Barnes,2018,0.6363636363636364,0.18181818181818182
393,Hassan Whiteside,2018,0.6851851851851852,1.7407407407407407
394,Henry Ellenson,2018,0.13157894736842105,0.0
395,Ian Clark,2018,0.44594594594594594,0.13513513513513514
396,Ian Mahinmi,2018,0.4935064935064935,0.5454545454545454
397,Iman Shumpert,2018,0.6428571428571429,0.2857142857142857
398,Isaiah Whitehead,2018,0.5,0.125
399,Ish Smith,2018,0.7804878048780488,0.24390243902439024
